Keyword,Count
visualization authoring,1
eulerian flow,1
material boundary surface,1
volume fraction,1
slider,1
usability study,1
hierarchy navigation,1
drill-down,1
data cleaning and integration,1
sensor analytics,1
image/video analytics,1
interactive visual analysis of scientific data,1
reasoning process,1
floating-point compression,1
natural scales,1
seasonal trend decomposition based on loess (stl),1
perspective shear-warp,1
cell-projection,1
visibility cycles,1
visibility sorting,1
graph label placement,1
dynamic animation,1
cluster detection analysis,1
molecular dynamics visualization,1
time-dependent scattered data,1
glyph visualization,1
evolution graph vie,1
dot plots,1
gesture-based interaction,1
multi-user interaction,1
statistical data analysis,1
multivalued images,1
overlays,1
pathway visualization,1
subsets,1
biomolecular data,1
literary analysis,1
distant reading,1
dynamic simulation,1
health,1
animations,1
4d visualization,1
dynamic spect,1
visually accurate visualization,1
multiple trees,1
directed acyclic graph,1
perceptual study,1
symmetries,1
geographic information systems,1
geographic databases,1
satellite images,1
visual simulation,1
quaternions,1
frames,1
tubing,1
ray-casting optimization,1
neurovascular structures,1
riemannian surface structure,1
shape morphing,1
large data exploration,1
broadcast video analysis,1
time filtering,1
visual interaction,1
expressiveness,1
spectral volume rendering,1
post-illumination,1
interactive re-lighting,1
dendrogram,1
reorderable matrix,1
compound graphs,1
data abstraction quality metrics,1
hierarchical clusters,1
contour trees,1
time-varying volumes,1
image saliency,1
very large scale images,1
scene perception,1
guided interaction,1
business ecosystems,1
market research,1
strategic analysis,1
visual to parametric interaction,1
voxel-based modeling,1
microarrays,1
multiple-views,1
multiresolution textures,1
texture level-of-detail,1
realtime rendering,1
plaque growth,1
multipath cpr,1
discourse structure,1
computational linguisitics,1
directed graphs,1
modular decomposition,1
power graph analysis,1
digitally reconstructed radiographs,1
statistical shape and intensity models,1
image registration,1
oil and gas exploration,1
volume bricking,1
texture-based volume visualization,1
multi-modal rendering,1
news visualization,1
blood damage,1
ventricular assist device,1
mpi profiling,1
curve-centric-reformation,1
radial ray-casting,1
risk assessment,1
coast guard,1
spectral clustering,1
high-dimensional embeddings,1
programming with example,1
process,1
cybersecurity,1
nested model,1
decisions,1
optimal billboard locations,1
differential geometry,1
four-dimensional spacetimes,1
3d geometry compression,1
filters,1
dataset traversal,1
volume manipulation,1
2d/3d combination display,1
eyegaze analysis,1
interdomain routing,1
internet visualization,1
spring embedder,1
parameterized algorithms,1
generalized coulomb potentials,1
polygonization,1
discrete morse theory,1
picking,1
wysiwyg,1
video visual analytics,1
surveillance video,1
video summarization,1
video browsing and exploration,1
correlation measure,1
data points,1
identifiable points,1
diversity,1
quantitative experiment,1
dual-scale charts,1
advanced illumination,1
meta-flow,1
parameter study,1
visualization of control,1
tangible interaction,1
microscopy visualization,1
human terrain analysis,1
bookmarks,1
narratives,1
predictive analytics,1
scanning tunneling microscopy,1
atomic force microscopy,1
teleoperation,1
three-dimensional information visualization,1
object-oriented visualization toolkit,1
multidimensional information modeling,1
time varying data,1
3d user interfaces,1
spreadsheets,1
inter-cell dependencies,1
lifting-up operation,1
natto view,1
large scale visualization,1
lazy evaluation,1
interpreted systems,1
python,1
speech recognition,1
gesture recognition,1
anisotropic lighting,1
line data,1
non-manifold surfaces,1
topological thinning,1
hosvd,1
trajectory,1
verification,1
v&v,1
information discovery,1
social data mining,1
neighborhood graphs,1
sparsely sampled data,1
artificial neural networks,1
algorithm understanding,1
combinatorial topology,1
acoustic simulation,1
phonon map,1
data retrieval,1
smart aggregation,1
intellectual structure,1
paper-reference matrix,1
fp-tree,1
co-citation,1
pedigree,1
h-tree,1
small animal imaging,1
multi-timepoint,1
molecular imaging,1
articulated planar reformation,1
logical operations,1
fourier analysis,1
adaptive isosurface extraction,1
volume warping,1
adaptive tessellation,1
feature mining,1
interactive labeling,1
dynamic labeling,1
automatic label placement,1
occlusion-free,1
high quality,1
curve interpolation,1
data reformation,1
dark matter,1
n-body simulations,1
tetrahedral grids,1
animated transitions,1
staggered animation,1
visual tracking,1
similarity detection,1
view space exploration framework,1
interesting view problem,1
relevance feedback,1
user preference model,1
mixed-initiative systems,1
surface and curve extremality,1
scalar and vector field visualization,1
molecular graphics,1
essential dynamics,1
multidimensional functions,1
hierarchical splatting,1
high dynamic range,1
non-linear magnification,1
quasi-tree,1
network latency,1
motion synchronization,1
distributed synchronization,1
vessel identification,1
evaluation of visualization techniques,1
axis labeling,1
nice numbers,1
discontinuity,1
flowing seed points,1
insect flight,1
molecular chemistry,1
join tree,1
contour data,1
minimum area triangulation,1
bezier surface,1
structure detection,1
progressive transmission,1
pde surfaces,1
terrain modeling,1
contour interpolation,1
video analysis,1
two-handed interfaces,1
contour diagrams,1
stereoscopic field analyzer sfa,1
seed fill,1
over blending,1
mds,1
pivots,1
near-neighbour search,1
force directed placement,1
semantic zoom,1
ct colonography,1
computer-aided diagnosis,1
collision detection,1
flexible models,1
tight knots,1
ideal knots,1
ropelength,1
nonlinear optimization,1
constrained least squares,1
seismic data,1
circular coordinates,1
topological analysis,1
lineups,1
visual inference,1
power comparison,1
efficiency of displays,1
dynamics,1
finite elements,1
knowledge visualization,1
multivariate analysis,1
multivariate model construction,1
foraging,1
geographic information retrieval,1
polyhedral grids,1
gpu-based visualization,1
metal-artifact reduction,1
multi-material components,1
small-multiple displays,1
trellis displays,1
concrete scale,1
scale cognition,1
graphic composition,1
visual notation,1
space-filling techniques,1
distance-similarity preservation,1
word-scale visualizations,1
ubiquitous computing,1
plenoptic function,1
automatic camera control,1
cluster-based visualization,1
sort-last rendering,1
parallel image compositing,1
spatial information organization,1
indirect human computer interaction,1
indirect collaboration,1
agents,1
out-of-core algorithm,1
semi-regular remeshing,1
design theory,1
aasymmetric tensor fields,1
glyph packing,1
hyperstreamline placement,1
laplacian matrix,1
stress model,1
editing,1
crowd sourcing,1
random projections,1
genetic variants,1
workflow visualization,1
motif detection,1
glyph-based visualization,1
glyph generation,1
state-transition-based algorithm,1
taxi document,1
textualization,1
name query,1
text search engine,1
usable machine learning,1
probabilistic algorithms,1
tree browsing and navigation,1
expand-ahead,1
automatic expansion,1
space filling,1
adaptive user interfaces,1
pc hardware,1
clusters,1
hierarchical caching,1
distributed shared memory,1
hardware-accelerated volume visualization,1
graphics cluster,1
glyph techniques,1
spect,1
myocardial perfusion imaging,1
asynchronous collaboration,1
distance visualization,1
slope perception,1
cerebral aneurysm,1
hemodynamic,1
inflow jet,1
impingement zone,1
multifields,1
scatter/gather clustering,1
alternative clustering,1
constrained clustering,1
tone mapping,1
modeling,1
query,1
financial data,1
stock market,1
fundexplore,1
finite element,1
basis function,1
concurrent visualization,1
interactive visual computing,1
high temporal resolution visualization,1
geos4 global climate model,1
hurricane visualization,1
ecco,1
surface labeling,1
text authoring,1
image set comparison,1
movement visualization,1
bikeshare,1
impact,1
overdraw reduction,1
satisfaction survey,1
detail recovery,1
normal mapping,1
texture for geometry,1
immunofluorescence,1
visualization over networks,1
translucence,1
separating surface,1
trisectors,1
wedges,1
topological line,1
rna folding,1
energy landscape,1
fitness landscape,1
barrier tree,1
multiple linked views,1
grid structures,1
warm rain entrainment process,1
data and knowledge visualization,1
biomedical,1
blood vessels,1
ftle,1
particle trajectory,1
bronchial tube,1
supergraph clustering,1
e-transaction,1
multiresolution model,1
modeling and simulation,1
inverse steering,1
haloed lines,1
illuminated lines,1
magnetic field,1
tokamak,1
seismic moment tensor,1
anisotropic,1
deviatoric,1
double couple,1
compensated linear vector dipole,1
interactive detection,1
wormhole attacks,1
visualization on network security,1
wireless networks,1
topology visualization,1
geo-temporal visualization,1
text processing,1
geospatial analytics,1
note taking,1
recording,1
tabletop,1
wall display,1
exploded view diagrams,1
pre-integration,1
phong shading,1
change management,1
traffic routing,1
traffic optimization,1
automotive,1
large and high-resolution display,1
space,1
waveletsat,1
integral histograms,1
discrete wavelet transform,1
node-link visualization,1
direction encoding,1
node splatting,1
halo rendering,1
soft shadows,1
filtered shadows,1
summed area table,1
composite visualization,1
illustrative parallel coordinates,1
radial trees,1
3d shape analysis,1
mr angiography,1
clinical evaluation,1
adaptive meshes,1
refinement and simplification,1
multiresoluton,1
large volumetric data,1
real-time visualization,1
scalable rendering,1
immersive environments,1
scalable graphics hardware,1
multi-scale navigation,1
experimental method,1
domain-specific language,1
distributed heterogeneous systems,1
portfolio mining,1
casual visualization,1
decision-making,1
decoy effect,1
asymmetric dominance effect,1
visual query specijication,1
multimedia database system,1
natural-language interface,1
image data management,1
combustion,1
autoignition,1
interval volume rendering,1
implicit stream flow,1
olap,1
case studies,1
liquid crystals,1
cardiac visualization,1
coronary artery territories,1
myocardial perfusion,1
numerical ensembles,1
statistical visualization,1
graphics design,1
demographics,1
energy demand prediction,1
triangular and tetrahedral grid refinement,1
multiresolution isosurface extraction,1
light color,1
intelligent multimodal interfaces,1
visual context management,1
automated generation of visualization,1
visual momentum,1
hierarchical data representation,1
visualization in bioinformatics,1
large format displays,1
blending,1
automatic geometric alignment,1
photometric correction,1
super-resolution,1
superimposed projection,1
route visualization,1
space deformation,1
multi-objective optimization,1
interactive ranking,1
rank sensitivity,1
visualization by demonstration,1
visualization tools,1
clickstream data,1
sequence mining,1
conformal,1
cortical features,1
human brain,1
flat map,1
collage,1
transparent surfaces,1
nested surfaces,1
intersecting surfaces,1
two-surface visualization,1
online fantasy sports,1
tournament,1
bracket,1
picks,1
adaptive tree visualization,1
volume completion,1
3d shape perception,1
local illumination,1
multi-scale visualization,1
streamtubes,1
white matter tractography,1
features,1
radiofrequency ablation,1
ablation zone visualization,1
decision support systems,1
model validation and analysis,1
program analysis,1
data editing,1
data acquisition and management,1
n-d navigation,1
bundling,1
edge compression,1
confluent,1
t-distributed stochastic neighbor embedding,1
guidance model,1
assistance,1
user support,1
explanatory computer graphics,1
methodology design,1
graph-level operations,1
visualization technique specification,1
graph analysis,1
high performance visualization,1
key-value store,1
particle trajectories,1
multi-relational data,1
drug discovery,1
uncertainty measures and propagation,1
trust building,1
data cubes,1
data modeling,1
marey's graph,1
manufacturing,1
smart factory,1
connected industry,1
industry 4.0,1
color mri,1
independent component analysis,1
significance map,1
illumination model,1
unstructured mesh,1
book index,1
ebooks,1
information scent,1
contextualization,1
personalized information access,1
graph analytics,1
poincare transformation,1
aberration of light,1
doppler effect,1
searchlight effect,1
gpu ray tracing,1
surface characterization,1
interactive inspection,1
mesh parameterization,1
camera motion planning,1
climate model,1
research themes,1
research topics,1
visualization history,1
progressive analytics,1
iterative refinement,1
parallel coordinates plots,1
parameter analysis,1
multi-resolution climate ensembles,1
time surfaces,1
ocean currents,1
vertical velocity,1
electro-holography,1
holographic video,1
computer generated holograms,1
autostereoscopic display,1
hasse diagram,1
indexation,1
social photos,1
formal concept analysis,1
galois sub-hierarchy,1
synthetic data,1
filtered back-projection,1
chaos,1
area-preserving maps,1
invariant manifolds,1
automatic lighting design,1
structural dissimilarity,1
lighting similarity,1
lighting stability,1
awareness,1
attentionally ambient visualization,1
orders of magnitude,1
logarithmic scale,1
multi-resolution representations,1
sparse approximation,1
pursuit algorithms,1
large-scale volume rendering,1
ivus,1
wall shear stress,1
utility services,1
evidence-based decision making,1
aggregate,1
time-series visualization,1
log data visualization,1
boundary change,1
contour map,1
recognition,1
recall,1
eye-tracking study,1
egocentric network,1
glyph-based design,1
information graphics,1
design tools,1
shape interpolation,1
multiresolutional representation,1
distributed file systems visualization,1
p2p file-sharing networks visualization,1
small displays,1
finite element modeling,1
manipulators,1
autostereoscopy,1
controlled density streamlines,1
crack propagation,1
sparse point visualization,1
multimedia data,1
rfid visualization,1
visual optimization,1
cognitive theory,1
fuzzy logic,1
predicate function,1
solvent excluded surface,1
ligand excluded surface,1
cavity analysis,1
disaster management,1
simulation control,1
visual temporal queries,1
cohort definition,1
temporal aggregation,1
spatial aggregation,1
flows,1
word cloud,1
iteration,1
comic strip visualization,1
axis mapping,1
interactive model steering,1
axis visualization,1
human-centered visual analytics,1
multilevel parallelism,1
protein structure prediction,1
protein manipulation,1
inverse kinematics,1
computational science,1
time-dependent visualization,1
size,1
gene regulatory network,1
critical infrastructure,1
sensemaking model,1
novice users,1
grounded theory,1
geography,1
local statistics,1
energy,1
weber's law,1
perception of correlation,1
log transformation,1
censored regression,1
bayesian methods,1
visual analytics of documents,1
bibliographic data,1
literature browser,1
smart card data,1
origin-destination (od),1
graph sampling,1
aesthetics in visualization,1
metrics & benchmarks,1
monte carlo method,1
sample-based rendering,1
irregular sampling,1
offset,1
frame buffer,1
disclination,1
nematic liquid crystal,1
defects,1
image representation,1
persistent data structure,1
view-dependent filtering,1
out-of-core methods,1
problem diagnosis,1
topological noise,1
shape-preserving mapping,1
graph search,1
graph query language,1
attribute relationship graphs,1
multivariate data analysis,1
higher-order conjunctive queries,1
biplots,1
axis calibration,1
attribute value estimation,1
data centering,1
color schemes,1
evaluation methodology,1
temporal data visualization,1
confidence maps,1
geo-tagged social media,1
sparsely sampling,1
graph based visual analytics,1
centrality,1
urban network,1
transportation assessment,1
whitespace,1
3d data visualization,1
tactile input,1
tangible input,1
dimension coverage,1
empirical laboratory study,1
scented widgets,1
externalization user-authored annotation,1
exploratory sequential data analysis,1
graph-based visualization,1
tufts,1
multidimensional approximation,1
higher-dimensional approximation,1
data-structures,1
external memory,1
walkthroughs,1
lods,1
prefetching,1
psychophysical scaling,1
anesthesia,1
patient vital sign monitor,1
energy flow topology,1
finite-difference-time-domain (fdtd),1
c-aperture,1
scientific analytics,1
spatio-temporal predicates,1
sound analytics,1
room acoustics,1
phonon tracing,1
acoustic metric,1
correlation analysis,1
interactome,1
email correspondents,1
surface slant,1
model validation,1
sea level indicators,1
gigapixel visualization,1
visual acuity,1
reality deck,1
gigapixel display,1
schedule visualization,1
exploratory interactions,1
weather,1
coordinated relationship,1
semantic edge bundling,1
graph wavelets,1
stacked graph visualization,1
shape-changing displays,1
physicalization,1
user behaviour,1
assessment test,1
instrument,1
measurement,1
aptitude,1
exploratory text analysis,1
brain network,1
hybrid representation,1
profiling,1
constraint programming,1
tree visualisations,1
sweeping,1
computational biology,1
game graphics,1
directx,1
differential proteomics,1
cluster rendering,1
sort-middle,1
multi-projector,1
tile displays,1
immediate-mode rendering,1
indexing,1
topic model,1
latent dirichlet allocation (lda),1
multivariate topology,1
pareto set,1
decomposition,1
moving object visualization,1
traffic flows,1
multivariate projections,1
linguistics,1
color names,1
categorical color,1
google n-grams,1
wordnet,1
xkcd,1
visual memento,1
memories,1
personal visualization,1
association analysis,1
low-dimensional embedding,1
decision make,1
tradeoffs,1
microblog data,1
mutual reinforcement model,1
uncertainty modeling,1
model steering,1
scientific literature,1
visual citation analysis,1
thinking aloud,1
interaction logs,1
media analysis,1
task modeling,1
recommender systems,1
demographic analysis,1
data video,1
matrix visualisation,1
feature filtering,1
heritage preservation,1
frangi filter,1
surface analysis,1
meteorological visualization,1
iso-contours,1
whole field modelling,1
seabed visualization,1
sonar technology,1
mohr's circles,1
finite element codes and simulations,1
waves,1
pca,1
kl decomposition,1
wave subspaces,1
ajax,1
thin-client,1
svg,1
roc curves,1
confusion matrices,1
document categorization,1
volume csg,1
controlled-volume vaporization,1
medical simulation,1
laser bph simulator,1
enzo,1
dual meshes,1
stitching cells,1
order optimization,1
fluctuation diagrams,1
seriation,1
texture perception,1
training,1
mix effects,1
omitted variable bias,1
simpson's paradox,1
kernel regression,1
model assessment,1
geospatial time series,1
radial layout design,1
composite indicator visualization,1
orthogonal layout,1
visual ambiguity,1
co-occurrence,1
telco data,1
touch interaction,1
data reduction,1
transportation,1
schedules,1
transcription,1
qualitative research,1
epidemic visualization,1
spatial-temporal systems,1
thematic maps,1
bayesian surprise,1
spatia-temporal data,1
graphical inference,1
spatial autocorrelation,1
just noticeable difference,1
statistical significance,1
theoretical models,1
human oracle,1
mixed initiative systems,1
name disambiguation,1
analytical reasoning,1
cross-sectional cohort analysis,1
depth of field,1
focus stacks,1
visual grouping,1
visual hierarchy,1
gestalt principles,1
discovery search visualization,1
discoverage,1
coverage tracking,1
document triage,1
interactive histograms,1
biologic visualization,1
motif search,1
motif visualization,1
mutations,1
pattern visualization,1
small multiple displays,1
visualization selection,1
cluster analysis,1
outlier detection,1
temporal intervals,1
diffuse interreflections,1
online analysis,1
mesoscale eddies,1
revision control,1
online health communities,1
conversation analysis,1
thread visualization,1
visual analytics process,1
choropleth,1
antichain,1
tree cut,1
laboratory study,1
map visualization,1
rotating stall analysis,1
gaussian mixture model,1
incremental distribution modeling,1
wall deformation,1
projections,1
tensor field data,1
discussion forum,1
mooc,1
visual quality measures,1
fault simulation,1
surface structures,1
social network,1
socialnetsense,1
visualization environments,1
integrated applications,1
macros,1
morse connection graph,1
mr spectroscopy,1
cancer,1
brain,1
multi-modality data,1
radiotherapy planning,1
medical decision support systems,1
vector-scaling,1
content-aware,1
network schematics,1
interactive zoom,1
suggested interactivity,1
perceived affordances,1
information visualization for the people,1
online visualization,1
large-neighborhood search,1
electronic health records,1
time-series exploration,1
text highlighting techniques,1
visual document analytics,1
text annotation,1
crowdsourced study,1
visualization in the humanities,1
physical variable,1
visual verification,1
space weather,1
coronal mass ejections,1
art,1
color map,1
planar embedding,1
diffusion tensor field,1
nonparametric statistics,1
surgical planning,1
decal,1
layering,1
visualization of inertial dynamics,1
n-body systems,1
magnetism,1
acceleration,1
manipulation and deformation,1
game play data visualization,1
and game reconstruction,1
decision tree,1
facial expression,1
visualization image,1
feature verification,1
godel universe,1
nonlinear ray tracing,1
time travel,1
geovisual analytics,1
self-organizing network,1
multi-layer,1
multi-dimensional,1
geospatial data sets,1
stem cell segmentation,1
cell imaging,1
query processing,1
volume-preserving mapping,1
data regularization,1
lo-fidelity prototyping,1
sketching for visualization,1
ideation,1
interlinked visualization,1
literary studies,1
cultural collections,1
science fiction,1
biology visualization,1
protein isoforms,1
mrna-seq,1
directed acyclic graphs,1
function similarity,1
high dimensional visualization,1
gpus and multi-core architectures,1
materials science,1
morse-smale,1
protein,1
tunnel,1
gaussian mixture model (gmm),1
incremental learning,1
time-varying data analysis,1
domain specific language,1
portable parallel programming,1
graph simplification,1
community detection,1
visual recommendation,1
system,1
authoring environment,1
time-oriented data,1
clinical diagnosis,1
differential hierarchy comparison,1
phenomics,1
phenotype,1
bioinformatic visualization,1
learning,1
genome evolution,1
chromosome,1
binding analysis,1
finite-time lyapunov exponents,1
backward integration,1
preferential particle settling,1
volume transformation,1
progressive,1
automatic,1
visualization metaphor,1
radio,1
sdr,1
4d,1
reidemeister theorem,1
orientation-enhanced parallel coordinates,1
orientation-enhanced brushing,1
data readability,1
data selection,1
boundary improvement,1
force-directed approaches,1
statistical computing,1
analog method,1
majority voting,1
feature-based visualisation,1
composite materials,1
structural mechanics,1
statistical deformation model,1
stationary velocity fields,1
singular fibers,1
fiber topology,1
turbine flow visualization,1
juxtaposition,1
order selection,1
profiling system,1
musicians database visualization,1
musicology,1
experiments,1
human motion visualization,1
motion tracking data,1
expert reviews,1
frame rate data,1
game performance evaluation,1
task and requirement analysis,1
production,1
and dissemination,1
data quality assessment,1
hierarchical aggregation,1
trend detection,1
colon registration,1
joint distribution reconstruction,1
solution space,1
centralized matching,1
matching visualization,1
multimodal and multidimensional visualization,1
screen-door transparency,1
spatially immersive display,1
intensity blending,1
image-based modeling,1
depth,1
auto-calibration,1
structured light,1
camera-based registration,1
triangular meshes,1
visual continuity,1
arbitrary topology,1
renderman,1
shader,1
georegistration,1
color matching,1
design methodology,1
volumetric modeling,1
inverse rendering,1
volume reconstruction,1
planetary nebulae,1
stream lines,1
path lines,1
archaeology,1
quadratic super-splines,1
shear-warp algorithm,1
hierarchical data encoding,1
cross-filtered queries,1
interaction states,1
visual provenance,1
instant messaging,1
hazardous weather,1
subspace finding,1
clustering high-dimensional data,1
connected morphological operators,1
astronomical data,1
nested relations,1
layout management,1
linewidth illusion,1
high-dimensional displays,1
parallel sets,1
hammock plots,1
muller-lyer illusion,1
schematisation,1
texture-based visualization,1
gabor filter,1
spatial frequency,1
image contrast,1
superconductor,1
rotation invariance,1
galilean invariance,1
line fields,1
vortex dynamics,1
embedded vortices,1
multilinear interpolation,1
adaptive wavelets,1
continuous reconstruction,1
data and provenance tracking,1
structured textures,1
dynamic surfaces,1
simulation-ensemble steering,1
multi-resolution simulation,1
high-content screening,1
word embeddings,1
quantitative evaluation and volume visualization,1
spectral analysis,1
gpu-based data structures,1
binary index trees,1
sparse data,1
london tube map,1
categorical colormap,1
seismological data visualization,1
data flow,1
subset flow model,1
gaze visualization,1
gaze pattern comparison,1
volumetric medical images,1
context-embedded interactive scatterplot,1
interactive temporal chart,1
visualization of volume data,1
multidimensional range search,1
expected time complexity,1
nearest common ancestor,1
extensible,1
spray rendering,1
smart particles,1
visualization environment,1
wavelet transforms,1
lipschitz exponents,1
human facial modeling,1
computer-aided surgery,1
surgery planning and simulation,1
stochastic algorithms,1
flow,1
midi,1
modular,1
portable,1
sonification,1
hierarchical approximation,1
levels-of-detail generation,1
lighting,1
hue,1
value,1
region selection,1
flow reversal,1
nonlinear magnification,1
data-driven magnification,1
magnification brushing,1
data-mining,1
computer-aided design,1
time-varying visualization,1
mesh decimation,1
time-dependent scalar field visualization,1
rectilinear grid,1
animated lic,1
3d-textures mapping,1
interactive volume exploration,1
variable speed animation,1
data state model,1
reference model,1
techniques,1
head mounted displays,1
human visual perception,1
vector data fusion,1
multidimensional geometry,1
surface representations,1
triangle decimation,1
scattered data approximation,1
least squares approximation,1
spatial cognition,1
pc graphics cards,1
culling,1
level set topology,1
betti numbers,1
camera planning,1
3-dimensional interaction,1
multi-scale model,1
data navigation,1
panning,1
scrolling,1
complexity,1
sequence analysis,1
comparative genomics,1
bard,1
multilevel visualization,1
call matrix,1
ethnographic fieldwork,1
architectural lighting design,1
energy efficiency,1
anatomic structures,1
interactive flattening,1
point cloud,1
solid modeling,1
shepard's method,1
multi-resolution data structure,1
anisotropy,1
6-dof haptics,1
voxel sampling,1
quasi-static approximation,1
virtual coupling,1
diffuse illumination,1
perceptual cues,1
visad,1
3-d visualization,1
spatiotemporal,1
geospatial,1
link analysis,1
small world graphs,1
props,1
spatial construction,1
responsive workbench,1
dna design,1
artificial neural network,1
visualization application,1
restricted union of balls,1
seifert surfaces,1
edge concentration,1
small screen,1
pda,1
state spaces,1
transition systems,1
finite state machines,1
business graphics,1
geo-spatial information systems,1
temporal analysis,1
user centered design,1
motion features,1
web 20,1
javascript,1
scalable vector graphics,1
visualization components,1
linked view visual analytics,1
rheoscopic fluids,1
network layout visualization,1
irregular cropping,1
seismic attributes,1
top-down interpretation,1
variable ordering,1
trees and network visualization,1
radial tree layout,1
tubes,1
lines,1
stereoscopic and monoscopic viewing,1
amr data,1
family of surfaces,1
multidimensional multivariate data,1
registration,1
proportional symbol maps,1
necklace maps,1
parallel coordinates plot,1
uncertainty categories,1
visual variables,1
heuristic-based spatial clustering,1
k-order a-(alpha)-shapes,1
numerical optimization,1
streamline behavior,1
isocline surfaces,1
coronal hole extraction,1
pixel-oriented techniques,1
network security and intrusion,1
information visualization education,1
peer learning,1
card,1
design workshop,1
temporal feature analysis,1
radiomics,1
spleen,1
abdominal imaging,1
graph kernel,1
graphlet,1
linking,1
personal agency,1
graphical prediction,1
interactive uncertainty visualization,1
replication crisis,1
visual saliency,1
tree layout,1
circle packing,1
rapid prototyping,1
mock-ups,1
nonlinear dot plot,1
sweep algorithm,1
multi-display environment,1
cross-device interaction,1
nonlinear narrative,1
anchoring,1
mturk study,1
lstm,1
task taxonomies,1
study of designs,1
replication study,1
persuasion,1
charts,1
data comprehension,1
hsne,1
single-cell analysis,1
visual guidance,1
analysis goals,1
task classifications,1
chart understanding,1
information extraction,1
redesign,1
path visualization,1
functional decomposition,1
path generation,1
multidimensional data (primary keyword),1
color models,1
perceptual category,1
open shape,1
closed shape,1
tabular visualization,1
stability,1
local moves,1
natural language input,1
multitouch input,1
social influence,1
data interpretation,1
multivariate events,1
regular expressions,1
sequence alignment,1
table comparison,1
wordle,1
consistency,1
explanatory visualization,1
teaching visualization,1
learning support,1
immersive displays,1
active reading of visualizations,1
active reading,1
spectrum of physical engagement,1
interactive small multiples,1
matrix comparison,1
word clouds,1
keyword summaries,1
bivariate data,1
uncertain data,1
globe rendering,1
science communication,1
space mission visualization,1
colormap,1
order,1
uniformity,1
discriminative power,1
smoothness,1
monotonicity,1
linearity,1
join trees,1
branch decomposition,1
hierarchical segmentation,1
nano,1
nanotechnology,1
assembly,1
abstraction,1
origami,1
scale-adaptive modification,1
jet-stream,1
branched covering spaces visualization,1
rotational symmetries,1
ramification points,1
discontinuous galerkin (dg) methods,1
continuous galerkin (cg) methods,1
finite element methods (fem),1
finite volume methods,1
filtering techniques,1
scalar field data,1
irregular and unstructured grids,1
extraction of surfaces((isosurfaces),1
parallel particle tracing,1
dynamic load balancing,1
hierarchically convolutional sparse coding,1
probabilistic feature,1
urban forms,1
human scale,1
street view,1
hybrid image/object-order approaches,1
interactive modeling,1
population,1
interactive 3d visualization,1
manometry,1
chicago classification,1
cliques,1
complex networks,1
refraction,1
caustics,1
tasks and requirements analysis,1
domain characterization,1
functional specifications,1
mass spectrometry imaging,1
data provenance,1
analysis workflows,1
data sharing,1
data science,1
contextual inquiry,1
semi-structured interviews,1
quantitative social science,1
multiple tree visualization,1
low-dimensional structure,1
movement data analysis,1
trajectory clustering,1
air traffic,1
deep neural networks,1
tree boosting,1
model analysis,1
temporal confusion matrix,1
interactive optimisation,1
interactive systems and tools,1
prostate brachytherapy,1
coordinated relationship analysis,1
text summarization,1
concepts,1
large-scale classification,1
confusion matrix,1
natural language,1
language pragmatics,1
ambiguity,1
feedback,1
outliers,1
anomalies,1
visualization in earth science,1
skyline query,1
skyline visualization,1
multi-criteria decision making,1
business and finance visualization,1
financial fraud detection,1
visual cluster analysis,1
guidance,1
self-organizing maps,1
visual-interactive labeling,1
network modeling,1
dataflow graph,1
clustered graph,1
graph querying,1
subgraph results,1
query result visualization,1
deep generative models,1
blue noise sampling,1
credit assignment,1
multi-attribute ranking,1
topic model configuration,1
feature detection and tracking,1
iterative optimization,1
unsupervised clustering,1
developmental disorder,1
topic models,1
topology simplification,1
privacy preserving visualization,1
utility aware anonymization,1
syntactic anonymity,1
differential privacy,1
classification trees,1
visual parameter search,1
pareto optimality,1
activity theory,1
handoff,1
handover,1
structured externalizations,1
biological data visualization,1
rule-based modeling,1
protein-protein interaction networks,1
visual text analytics,1
interaction context,1
vast challenge,1
automated analysis,1
tacit knowledge,1
explicit knowledge,1
theory and model,1
real-time strategy games,1
starcraft,1
game visualization,1
map-like visual metaphor,1
parallel communications,1
communication visualization,1
social media analysis,1
event detection and analysis,1
anchoring effect,1
interaction log analysis,1
mixed initiative,1
h.5.0 [information systems]: human-computer interaction-general,1
understanding neural model,1
co-clustering,1
question answering,1
multi-experiment analysis,1
prismatic analysis,1
h.5.2 [information interfaces and presentation]: user interfaces—,1
literate programming,1
crowdsourced evaluation,1
subjective confidence,1
hand-drawn illustrations,1
automatic layout,1
interactions,1
univariate visualizations,1
hypothetical outcome plots,1
psychometric functions,1
focus-context technique,1
structure-aware zoom,1
graph layout technique,1
implicit error,1
knowledge externalization,1
data wrangling,1
imputation,1
embedded merge & split,1
data grouping,1
embedded interaction,1
health applications,1
similarity perception,1
automatic similarity search,1
colorfields,1
multidimensional data projection,1
multivariate data visualization,1
document reading,1
contextual visualizations,1
visual aids,1
comprehension,1
summarization,1
spatial ranking,1
machine perception,1
large network exploration,1
structure-based exploration,1
suggestive exploration,1
multiclass scatterplots,1
density maps,1
visualization grammar,1
glanceable visualization,1
smartwatch,1
data comparison,1
components,1
literate computing,1
development,1
heterogeneous devices,1
mixed-initiative interaction,1
data-driven communication,1
heuristics,1
value of visualization,1
visual reasoning,1
multivariate graphs,1
tree-based graph visualization,1
spanning trees,1
unit visualization,1
visualization toolkit,1
